issue_num,issue_title,option_num,option_text,Civil Rights,Economy,Political Freedom,Wealth Gaps,Death Rate,Compassion,Eco-Friendliness,Social Conservatism,Nudity,Industry: Automobile Manufacturing,Industry: Cheese Exports,Industry: Basket Weaving,Industry: Information Technology,Industry: Pizza Delivery,Industry: Trout Fishing,Industry: Arms Manufacturing,Sector: Agriculture,Industry: Beverage Sales,Industry: Timber Woodchipping,Industry: Mining,Industry: Insurance,Industry: Furniture Restoration,Industry: Retail,Industry: Book Publishing,Industry: Gambling,Sector: Manufacturing,Government Size,Welfare,Public Healthcare,Law Enforcement,Business Subsidization,Religiousness,Income Equality,Niceness,Rudeness,Intelligence,Ignorance,Political Apathy,Health,Cheerfulness,Weather,Compliance,Safety,Lifespan,Ideological Radicality,Defense Forces,Pacifism,Economic Freedom,Taxation,Freedom From Taxation,Corruption,Integrity,Authoritarianism,Employment,Public Transport,Tourism,Weaponization,Recreational Drug Use,Obesity,Secularism,Environmental Beauty,Charmlessness,Averageness,Human Development Index,Primitiveness,Scientific Advancement,Inclusiveness,Average Income,Average Income of Poor,Average Income of Rich,Public Education,Crime,Foreign Aid,Average Disposable Income,Patriotism,Food Quality,Accessibility,Youth Rebelliousness,Culture
891,#891 Preach It!,2,2. street preachers sell salvation with a side order of shame on every corner,0.83,0.0019,,-0.0,-0.001,0.0011,4.4496,-0.7854,0.5113,5.8472,6.2325,43.3148,19.4935,6.3561,8.3987,22.3399,9.4776,7.9677,10.9289,16.8579,5.1806,9.5422,-440.3116,46.3982,11.3221,71.4899,-0.0002,5.4343,9.0688,12.1218,13.4507,0.6862,0.0045,0.0008,1.1217,0.1216,-0.1386,,-0.0003,,-0.9803,-0.0166,-0.0274,-0.0005,-0.1069,9.9355,-0.1235,0.0004,0.157,-0.3628,,,-26.6933,-0.0197,4.2241,3.4639,0.0046,0.5757,0.0342,-0.0027,,-0.6166,0.1069,-0.0014,0.5182,-0.0057,-0.0063,-274.2317,-124.6569,-688.0648,11.2149,0.0073,1.6792,-277.0794,-0.0147,0.7445,-0.4833,,0.9803
891,#891 Preach It!,3,3. street preachers spend more time condemning government bureaucracy than passers-by,-0.289,-0.0015,,0.0006,-0.0487,-0.0028,-0.9852,0.2671,-0.3024,-1.8652,-2.1645,-2.8641,-4.0868,-1.8435,-3.2379,-5.3761,-2.4345,-1.5543,-2.4022,-3.5298,-1.7398,-2.4512,-3.141,-2.9583,-14.8002,-10.1053,0.064,-1.661,-2.1544,75.9659,-2.3472,,0.0017,-0.0033,0.0013,-0.0449,0.0505,0.0017,,,-0.0042,0.2175,0.6453,0.0184,0.0245,-2.8914,0.2315,-0.001,0.2409,-0.6657,-0.0009,0.0001,5.663,-0.0422,-1.0925,3.5484,-0.0158,-0.359,-0.0002,,-0.0648,-0.4319,-0.0245,0.0061,-0.0005,-0.0014,-0.0161,70.3604,28.441,202.3375,-2.6658,-0.103,-0.3964,-140.5207,0.0215,-0.015,-0.0192,,-0.0042
892,#892 The Old Metric,1,1. an extra hand on the leg will give a horse-and-a-half of lead in a hundred jiffies on seven furlongs,,0.0002,,0.0001,-0.0273,,10.7737,,,-44.8621,-66.1738,-40.5246,-22.8562,-18.4133,-52.4838,-2.0059,-53.4168,-39.5599,-61.0188,-56.6932,-42.9065,-71.9472,-18.0956,-37.355,-43.8096,-87.1582,,7.5374,19.9495,36.0759,33.9194,,-0.0042,0.1331,0.0011,-0.051,0.0194,,,0.3265,,-0.0002,-0.0067,0.0109,0.0051,30.099,0.0156,0.0054,0.2818,-1.1011,0.0061,-0.0004,-0.2869,-0.0141,7.1454,2.6515,-0.0043,-0.0001,-0.0009,,0.5054,-0.6902,-0.0051,0.0054,9.579,-10.7869,,-683.8153,-339.98,-1431.4476,26.4896,-0.0,2.2379,-681.436,,0.9805,-0.1096,,0.996
892,#892 The Old Metric,2,2. 10-year-olds who struggle with integrating by parts are considered slow learners,-0.2818,-0.0005,0.0,-0.0,-0.0185,0.0024,-5.076,0.2839,-0.0731,-1.4913,-2.9726,-4.4772,29.6999,-5.1429,-3.6249,-12.6632,-5.9252,-1.8549,-2.1714,-4.1619,-1.5823,-3.0715,-7.6937,6.2988,-24.2739,-18.631,0.0709,-4.4913,-6.8348,-7.2492,-7.8444,,0.0026,0.0016,-0.0178,0.7661,-0.2718,,0.0003,,-0.987,0.3056,0.0767,0.0056,-0.0189,-6.5047,0.1678,-0.0029,0.2086,-1.2767,-0.001,0.0004,6.6376,0.0021,-2.7985,2.2323,-0.0169,-0.3012,-0.0006,,-0.0002,-0.3432,0.0189,0.1605,-1.7104,1.4533,0.0117,109.5711,75.5963,209.1602,229.5116,-0.0579,-0.9992,-225.9455,0.0037,0.0077,0.0567,,
892,#892 The Old Metric,3,3. getting caught with the wrong recipe book can get you locked up for 100 - 500 megaseconds,,,,,-0.011,,-1.7569,,,0.2449,-0.7047,-2.2298,30.2555,-0.3208,-0.8327,-4.9075,-1.5594,-0.4673,-1.1988,-2.8394,6.9506,-1.179,-1.5978,12.4406,-42.7518,-6.892,0.0361,-1.8367,-3.0163,131.3041,-2.8741,,,-0.0967,,0.3067,-0.372,,,-0.3114,-1.9608,0.2331,0.6302,0.0035,,-3.3729,0.1086,,0.1102,-0.6243,,,,-0.0251,-1.1288,0.8708,-0.0098,-0.1531,0.001,,,-0.2696,,0.0776,-0.9339,1.0355,,80.5657,39.482,246.8235,-4.1086,-0.0537,-0.4631,-148.6427,,,,,
892,#892 The Old Metric,4,4. the fines for getting caught with the wrong recipe book can force @@DEMONYMNOUNPLURAL@@ into bankruptcy,,,,,-0.0327,,-2.543,,,-0.4982,-0.9304,-2.0722,23.9873,-0.6951,-0.6154,-9.4063,-1.6973,-0.938,-1.8057,-4.3116,1.787,-1.4671,-4.6121,5.6504,-16.4992,-11.9776,0.0307,-1.3499,-3.6358,144.9001,-5.3446,,,-0.0262,,0.2211,-0.3388,,,-0.2181,-1.9808,0.2648,0.2714,0.0076,,-5.5615,0.0386,,0.0656,-0.6441,,,,-0.0148,-1.3572,0.6854,-0.0189,-0.2068,0.0001,,,-0.3108,,0.0696,-0.9839,0.7739,,88.0289,48.6786,174.7596,-4.296,-0.0667,-0.3927,-95.7661,,,,,
893,#893 Bread is the Stuff of Strife,1,1. restaurateurs put a lot of effort into persuading customers to accept wafer-thin mints,-0.0043,-0.2667,,-0.2408,-0.2548,,1.7014,0.0064,-0.0136,-2.6264,11.8455,-3.0561,0.9987,-218.644,55.4652,4.8247,20.7032,-0.7067,-0.4823,0.7141,-6.4921,-1.7331,2.9152,-2.7977,-2.745,-0.8575,0.0002,-2.0247,1.1474,2.304,6.1372,,0.3056,,-0.428,-0.0011,0.0005,,,,1.9639,0.0293,0.2022,0.0957,0.0517,0.4207,0.0391,-0.502,0.0264,-0.1095,,,15.7345,-0.0714,-0.0566,7.0719,-0.0014,-0.0333,-0.052,,12.9825,-0.7221,-0.0517,-0.0192,,,0.0098,-63.9476,273.1999,-1654.1687,0.4998,-0.0169,-0.3193,-81.145,0.011,0.1926,4.2182,,
893,#893 Bread is the Stuff of Strife,2,2. bread-gangs raid restaurant waste bins to stockpile uneaten rolls,0.0089,0.2361,0.0008,1.0099,0.1841,,0.5744,-0.0121,0.003,5.5764,-19.1487,6.0946,3.9664,226.8528,-77.4972,2.0141,-37.1003,2.6631,4.0286,1.1858,5.5668,4.2139,1.8601,7.0894,9.0611,13.6852,0.0002,3.4745,2.0316,1.9854,-1.4624,,-0.2886,,0.4683,0.0023,0.0007,0.0,,,-1.994,-0.0302,-0.235,-0.0736,0.0059,2.1102,-0.0501,0.4705,0.0114,0.0263,0.0042,-0.0024,-9.8008,0.075,1.4703,-9.7309,0.0017,0.0062,0.0925,,-14.378,0.7822,-0.0059,0.0417,-0.0004,0.0003,0.0039,13.401,-268.6481,1574.1737,3.1957,0.0209,0.6754,8.0951,-0.0006,-0.2183,-4.1988,,0.002
893,#893 Bread is the Stuff of Strife,3,3. mouldy bread is served as an appetizer in many restaurants,-0.0023,0.2899,-0.0066,0.7668,2.8715,,2.9697,0.0017,,3.8934,23.8788,5.5627,6.3791,-448.3801,74.1431,10.9357,41.3974,59.2872,7.7263,10.3788,2.2106,4.5962,5.8979,5.1326,11.6394,20.3913,0.0005,4.8221,5.3615,6.8106,5.0892,-0.0094,-0.3945,,0.6922,-0.0018,0.0028,,-0.2147,,-0.007,-0.0466,-0.308,-0.9487,0.0289,7.5376,-0.054,0.7625,0.0067,0.0099,0.0158,-0.0046,-23.4438,0.034,3.9254,5.1803,0.0032,0.1001,0.323,0.004,11.1629,-0.9084,-0.0289,-0.2418,0.0083,0.0015,0.0113,-1.2807,-437.7553,3112.6154,6.0698,0.031,1.9519,25.12,0.0004,0.1443,-3.6473,,0.007
894,#894 Seigneurs Demand Rights,1,1. amorous nobles always bring the same disappointing gift to weddings,-2.0113,,,,-0.058,-1.829,9.2659,1.7813,-0.4754,8.1511,19.5761,18.5957,74.7433,1.2993,6.0259,300.0135,32.5898,7.4813,32.1416,25.2327,11.4145,27.3444,3.7201,6.9879,12.2244,326.7578,,4.8526,15.1304,38.115,27.4828,,,-1.0958,0.6474,-0.227,0.0883,,,-0.3772,-0.9961,-0.1695,-0.8488,0.0119,0.547,37.6222,-0.5306,,-0.0419,0.123,2.2006,-0.8905,89.5162,-0.501,5.11,-5.0771,0.017,-0.6474,0.001,,,0.9136,-0.547,0.0039,,,,826.854,326.2757,2003.2638,23.1849,0.0493,1.2609,362.5941,0.0226,,-3.2914,,
894,#894 Seigneurs Demand Rights,2,2. nobles' fancy titles no longer help them cut in line at the supermarket,0.0151,,0.0077,,-0.1699,0.0003,-1.8232,-0.0105,0.0,-0.7591,-1.0172,-0.8178,-0.0884,-0.3481,-1.6476,-9.4204,-2.3863,-0.177,-1.2114,-1.6955,-0.2745,-1.4341,-1.6055,-0.4949,-21.8976,-10.9971,0.0003,-1.0316,-1.6876,-4.2346,-2.5568,,,-0.0023,0.001,0.0015,-0.0027,,,-0.0049,-0.0215,0.3647,0.0604,0.0788,-0.0059,-4.7891,0.2124,,0.0068,-0.0138,-0.0097,0.003,-2.3448,0.0,-0.8004,5.1512,-0.0178,-0.1908,,,,-1.51,0.0059,0.0257,-0.0148,0.0254,0.4809,-76.0325,-33.3853,-181.3656,-2.6615,-0.0809,-0.1512,-27.6942,-0.0001,0.2466,0.3262,,0.0108
894,#894 Seigneurs Demand Rights,3,3. embittered former nobles desperately try to cling on to their noblesse oblige and their heads,8.1212,0.5108,9.8204,-13.0149,-1.9751,,-3.9922,-7.0607,1.7632,-0.9858,1.7863,-4.0342,-12.1229,-3.1439,2.1042,-39.43,2.4761,-3.4154,-4.0036,-22.9595,-1.0949,-6.2189,-16.4074,10.2841,-30.3229,-44.4497,0.0468,3.5546,-3.1538,-16.4721,-16.2401,,7.0216,,20.8601,1.7287,-1.8117,0.0003,,,,0.5691,1.4399,0.6007,-4.2192,-8.2186,0.2137,3.412,0.2341,-1.3175,-4.5583,1.0655,-629.2882,0.2759,1.4551,17.7592,-0.0437,13.7268,0.0497,,,-5.1168,4.2192,0.4328,0.0184,,3.5574,15.1738,12600.4945,-67847.1184,-1.1192,-0.1632,0.8045,-261.5017,-0.0967,1.9945,10.1829,,
895,#895 Stop Training and Start Coaching,1,"1. the ""temporary replacement bus service"" is now a permanent fixture",-0.178,0.0,0.0038,0.0,0.0153,0.0005,-1.9517,0.168,-0.1021,388.6182,-6.283,-7.0866,-17.745,-3.0532,-6.8506,-31.1967,-10.8318,-4.082,-9.2822,-11.6989,-3.722,-8.1913,78.6321,-6.2654,-4.2387,349.7979,-0.0801,-2.7354,-4.8755,-8.0556,-6.7441,,-0.001,0.0,0.011,-0.0241,0.0187,0.0029,-0.0,,-0.0091,0.0031,0.0026,-0.007,0.0041,-8.8432,0.0424,0.0014,-0.8829,3.2725,0.014,-0.0051,5.4068,0.1547,-203.6777,-0.2325,-0.0007,-0.9255,0.0029,,-0.7384,0.0188,-0.0041,-0.0021,0.0118,-0.0118,,56.6013,25.7672,123.2393,-6.4767,-0.0012,-0.6721,842.6698,0.002,-0.0094,-0.6726,0.0013,0.0026
895,#895 Stop Training and Start Coaching,2,2. wilderness-dwelling hermits are surprised to find railway stations on their front doorsteps,0.198,0.0042,,0.0016,-0.0217,-0.002,-1.8396,-0.1956,0.1501,-1.3933,-1.9508,-2.581,-4.8862,-2.3681,-4.3513,1.5142,180.5944,0.2963,-1.0644,0.4445,-1.9301,-1.2572,-132.4673,-4.2636,0.6451,-2.4594,0.0838,-3.6969,-3.1272,-2.9744,-0.6225,,-0.0014,-0.0025,0.0001,0.0349,-0.0308,,0.0005,,0.0119,-0.0059,-0.0061,0.0046,0.0083,-1.9024,-0.0666,0.0042,0.8549,-3.9061,,,-7.5161,-0.1582,204.6938,-0.1204,0.0009,1.0381,-0.0001,,0.1173,-0.0006,-0.0083,0.004,-0.0169,0.0062,-0.003,193.2879,99.4134,492.2452,-4.64,0.0017,-1.0679,-588.913,-0.0049,0.1302,0.6115,,-0.0015
895,#895 Stop Training and Start Coaching,3,3. many rural villagers have never been more than a day's horse-ride from their birthplace,-0.1632,-0.0327,,-0.0782,-0.009,,-0.8882,0.1473,-0.0956,415.5227,-0.9941,-1.9669,-2.7981,-1.5228,1.3594,-1.2402,-292.33,-1.5923,-1.3948,-543.8,-0.5215,-2.3626,476.1982,-2.6122,-2.8523,411.7586,0.0003,0.4902,-1.0205,-1.2976,-1.4873,,0.1297,,-0.0096,-0.0181,0.0233,,,,,0.0214,0.0889,0.0094,0.0157,-1.2328,0.0347,-0.049,0.0034,0.0027,,,10.5214,-0.006,-0.3904,0.6843,-0.0004,-0.8563,-0.0054,,0.5275,-0.3568,-0.0157,-0.0077,,,,24.2855,101.6896,-443.7647,-2.105,-0.026,0.1553,18.8838,0.0029,-0.1314,-0.3867,,
896,#896 It's Our Lot in Life,1,1/2. delivery truck companies use hospital parking lots to store 16-wheelers,-0.0022,-0.1707,,-0.0728,-0.0556,0.3923,-0.5726,0.0022,,-1.8535,-0.8244,-1.2104,-0.3996,-2.4669,-3.8048,-25.1927,-0.8467,-0.6759,0.3821,-0.0833,-1.5425,-0.6458,0.1108,-2.4882,-6.6686,-28.2512,-0.0003,-1.5547,-0.9826,-0.1266,1.1411,,0.18,0.2585,-0.3823,-0.0002,0.0011,,0.0012,0.001,0.0023,0.0636,0.1732,0.0303,0.037,0.0668,0.3909,-0.2951,0.0272,-0.0825,,,8.9289,-0.0686,-0.8472,1.9276,-0.0038,0.0002,-0.0095,,,-0.1258,-0.037,-0.0244,0.0078,-0.0062,0.0054,-60.1323,139.2108,-911.6101,-1.118,-0.0277,-0.3696,-74.9966,,-0.081,4.2388,,0.0023
896,#896 It's Our Lot in Life,2,3. the nation's hospitals are criticized for caring more about profits than patients,,0.025,0.0306,0.0029,-0.0161,0.3415,-0.3265,,,0.0988,0.1333,-0.8098,-0.0194,0.1081,-0.4328,-19.8627,-0.5649,0.1728,-0.8762,-1.2696,-0.5096,-0.1553,-1.0446,-0.7149,-4.4904,-20.5628,0.0327,-0.2262,-0.563,-0.8038,-0.9223,,-0.0176,0.2692,-0.1952,0.0115,-0.0283,,0.0012,,,0.0547,0.1047,0.0067,0.0221,1.2547,0.4329,0.0188,0.1224,-0.3344,0.0352,-0.0046,-0.4896,-0.0174,-0.2483,1.5708,-0.0037,-0.0015,0.0014,,,-0.1741,-0.0221,0.0071,-0.0082,0.0075,,43.3706,10.949,129.1731,-0.6621,-0.0337,-0.0817,-67.8925,0.0015,0.0154,1.2985,,
896,#896 It's Our Lot in Life,3,4. ample hospital parking is half-filled by the luxury cars of hospital managers,,,,,-0.0013,0.266,-0.6536,,,0.075,-0.2726,-0.3885,-2.2728,-0.02,-0.6091,-15.663,-0.6894,0.2679,-0.3257,-0.1591,-0.1735,-0.091,-0.1667,-1.1748,-2.2728,-15.9732,0.021,-0.628,-1.2322,-1.295,-1.409,,,0.1685,-0.1932,,,,,,,0.0407,0.0158,0.0015,,-0.707,0.2631,,0.0783,-0.3436,,,,-0.0143,-0.5356,0.716,-0.0036,,,,,-0.0841,,0.0002,,,,29.5047,12.0663,89.0339,-1.258,-0.01,-0.2347,-82.0748,,,1.04,,
896,#896 It's Our Lot in Life,4,5. competing private ambulances racing to be the first to traffic accidents are a major cause of road accidents,-0.0031,0.1848,,0.7861,0.8106,-0.3824,0.3176,0.0031,-0.0052,1.8969,1.3428,1.9557,0.3316,32.0158,3.9355,28.8251,1.4808,31.7032,0.7776,-0.0211,0.6698,1.159,-1.64,2.0689,8.936,32.6717,-0.0326,1.8133,1.1553,0.479,-1.1113,,-0.1917,-0.2893,0.5092,-0.0005,0.0005,,-0.1848,,-0.9977,-0.0847,-0.1733,-0.3204,0.0081,0.2448,-0.4834,0.3388,-0.155,0.4453,0.006,-0.0005,-8.1336,0.0275,0.554,-2.4331,0.0072,0.0471,0.204,,,0.2972,-0.0081,-0.0647,0.002,,,54.6422,-156.4665,1433.4266,1.2769,0.0482,0.3187,183.1658,0.0,-0.1764,-1.2128,-0.0046,0.0023
897,#897 The Devil's Playground,1,1. children asking questions about science are referred to relevant sections in religious texts,-0.8163,0.0026,0.0545,-0.0014,-0.0159,-0.0033,-0.7721,0.699,-0.5143,-0.4214,-1.2474,-1.8215,-4.41,0.3778,-0.2942,-10.4942,-2.2211,-0.2447,-2.7509,-2.0924,0.5401,-1.7927,0.1036,0.7756,-11.3022,-12.7367,0.0002,-0.4,-0.8442,-2.5107,-1.8874,196.3832,-0.0008,-0.0035,0.0296,-0.0907,0.0819,-0.0064,,,,0.1728,0.1834,0.0063,0.1136,-2.9425,0.2709,-0.0001,0.0034,-0.0078,-0.0349,0.0022,19.7438,-0.0003,-0.3846,2.2282,-0.0088,-0.472,-0.0001,-1.1937,0.0036,-0.201,-0.1136,0.0026,-0.014,0.0056,-0.0025,-54.9149,-26.3345,-120.5738,-1.6353,-0.0595,0.3405,-24.0078,0.0155,-0.0049,-0.1263,,
897,#897 The Devil's Playground,2,2. Occam's razor has sliced to pieces any childhood belief in Santa Claus and the Tooth Fairy,0.7569,-0.0005,0.0006,-0.0,0.0158,0.0011,0.1274,-0.8036,0.7062,-0.0046,-0.03,-0.033,0.3805,-0.0237,-0.0821,0.4174,0.5333,0.0433,0.0149,0.0214,-0.0366,0.0093,0.0306,0.8968,5.6321,0.3802,0.0002,0.004,0.0913,0.2325,0.2287,-88.0111,-0.0004,0.0008,-0.0097,0.1248,-0.0996,-0.0015,0.0001,,0.0011,-0.0811,-0.0937,-0.0054,0.0882,0.2489,-0.2987,0.0003,-0.0018,0.0033,-0.0001,0.0001,-13.711,0.0007,0.0554,-1.5577,0.0087,0.8861,-0.0,2.7656,0.0131,0.106,-0.0882,-0.0015,-0.0067,0.0064,0.0013,10.6745,5.5478,21.2417,0.2508,0.0344,0.0223,6.8596,-0.0186,0.0012,0.0923,,-0.0011
897,#897 The Devil's Playground,3,"3. the New @@DEMONYMADJECTIVE@@ Thesaurus lists ""love"" and ""oppress"" as synonyms",-5.8437,,,,-0.063,,-1.0576,5.1684,-3.0966,0.158,-0.2238,-0.6851,-1.528,-0.2016,-0.9731,-3.7669,-0.6892,-0.1358,-0.2462,-1.0935,-0.1208,-0.4767,-0.6735,-0.3726,-37.6405,-4.294,,-0.5155,-1.1266,-2.733,-1.7065,497.3939,,,,-0.6322,0.7495,,,,,0.4963,0.3592,0.0203,1.2087,-2.4075,1.1475,,0.0116,-0.0235,,,242.3754,-0.001,-0.6046,3.9479,-0.0344,-3.4284,,-5.8353,,-0.2574,-1.2087,0.0067,,,-1.6427,-65.7579,-33.4167,-139.1907,-1.4639,-0.1929,-0.1902,-36.0926,0.0879,-0.5421,-1.3156,,
897,#897 The Devil's Playground,4,4. an inkwell of goats' blood is supplied on school desks across the nation,,0.0006,-0.0015,0.0048,0.071,-0.8829,0.017,,,-0.5763,-0.7291,-0.6151,1.1348,-0.7678,-0.6828,59.9323,-0.9256,-0.6597,-0.9161,-1.3725,0.8313,-0.7334,-0.0483,-0.9645,10.0308,58.7205,0.0004,-0.1899,0.3766,-0.3935,0.3209,,-0.0008,-0.5376,3.1195,-0.0005,0.0004,-0.0061,-0.0001,,-0.0333,-0.2273,-0.1623,-0.0219,0.0015,-0.304,-0.8654,0.0041,-0.0241,0.048,0.0064,-0.0021,-0.297,0.0014,-0.1621,-5.1469,0.0218,-0.0009,0.003,,-0.0001,1.0853,-0.0015,-0.0031,-0.0185,0.0167,0.0006,59.012,29.2768,183.1111,-0.5321,0.0978,-0.0284,47.9164,0.0034,-0.0,-2.9517,,
898,"#898 Two's Company, Three's a Crowd, Four's an Uprising",1,1. understaffed slavers offer highballs when asked to 'pass the screwdriver' during household maintenance,-0.0008,0.276,,0.0231,-0.2648,-0.9092,1.3161,0.0006,-0.0009,1.7693,2.7904,1.7579,7.6487,-2.5756,8.5273,104.4136,5.3202,0.0412,3.5746,2.6037,6.9884,2.0957,115.9385,1.0332,-1.7333,107.9391,0.0412,0.6714,0.7815,6.595,141.8787,,-0.0,-0.4419,0.2454,0.0002,-0.0004,,,-0.3362,-1.0036,0.0481,0.0106,0.0635,0.0005,9.8822,-0.2403,0.0008,0.1104,-0.5417,,,-0.0015,0.0156,1.3982,-0.7059,0.0016,-0.1659,0.0011,,,0.1817,-0.0005,0.1323,-0.0121,0.0105,,419.3223,169.3152,1198.205,2.5063,-0.0178,0.3769,23.1624,0.0001,0.0008,-1.4582,,
898,"#898 Two's Company, Three's a Crowd, Four's an Uprising",2,2. slaves who produce weapons are given free samples,,-0.1162,,-4.3834,-2.8526,0.2032,1.4567,,,0.6852,-1.1097,4.3548,4.5585,-7.326,-4.3263,-8.8211,-4.2769,-7.4915,5.0466,12.6895,-1.138,3.5587,18.2426,0.4409,-31.6153,-3.7782,,-0.6505,5.1931,6.3675,11.6211,,2.1613,0.0739,-1.467,,,,0.0515,,,0.5652,0.1674,0.9231,0.1952,2.8959,0.3022,-0.9468,0.0763,-0.6606,,,57.2267,-0.0559,1.1992,6.2794,-0.0341,-0.1336,-0.1915,,,-2.4501,-0.1952,0.2682,,,,26.422,5077.5,-36379.908,3.6924,-0.2164,-0.2641,-136.5278,,-0.007,2.8758,,
898,"#898 Two's Company, Three's a Crowd, Four's an Uprising",3,"3. slavers view ""what did your last slave die of"" as a request for a demonstration",-0.3886,0.0004,,0.0676,2.9717,-0.2401,8.6074,0.336,-0.0923,4.8137,4.9074,7.6118,19.1605,25.5548,9.233,81.8966,8.0956,31.5689,10.6105,25.772,17.3575,10.2138,9.6929,4.3278,36.0425,94.3224,,4.8782,11.3101,32.5113,16.7965,,-0.0009,-0.0349,0.4344,-0.0232,0.0432,,-0.19,-0.572,-4.9775,-0.401,-0.9087,-0.6959,0.1032,35.2271,-0.5193,0.0125,-0.0338,0.0818,2.1295,-0.6257,16.1423,-0.4191,6.2464,-12.3564,0.0366,0.0223,0.4519,,-0.0001,4.348,-0.1032,-0.2319,,,,485.2012,182.7308,1598.1712,15.132,0.1698,2.0247,199.5558,0.004,-0.1054,-1.6513,,
898,"#898 Two's Company, Three's a Crowd, Four's an Uprising",4,4. many former slaves are finding out there is such a thing as a free lunch,6.5098,-0.1596,,-35.5552,-9.9764,0.8074,-1.5202,-5.6884,1.6587,1.6906,-0.9332,3.0121,-1.6187,-11.2506,-2.9964,-76.6425,-1.1051,-31.8961,3.5684,13.3172,-25.9676,5.1263,25.6904,0.0857,-145.6167,-71.9234,0.0004,-2.3208,1.7452,0.2552,9.0725,,15.5588,0.5725,-2.6215,0.5295,-0.7028,,0.2392,0.5987,,1.9144,0.4424,3.1849,-1.5615,-4.1364,1.3867,-1.3449,0.2594,-1.6064,,,-266.0202,-0.0674,-0.656,23.1299,-0.1248,6.3103,-0.6737,,,-7.4053,1.5615,1.0052,,,,-222.667,32361.7247,-222987.0397,-1.377,-0.739,-0.4674,-472.208,-0.0833,0.2356,4.512,,
899,#899 Uncultured Singles in Your Area,1,"1. the law forbids arson, murder, and low-quality cheese",,-0.1308,,-0.1457,-0.0701,,-0.3764,,,-2.1478,-3.0039,33.6806,-0.8222,-2.2859,-3.9257,1.3706,-1.733,-1.0587,-1.7397,-2.2265,-2.2657,-1.5173,-2.4666,27.6773,-1.9859,32.9058,0.0001,-1.9591,-1.6202,-1.6808,0.1963,,0.1472,,-0.1754,0.0206,-0.0152,0.0001,0.0006,,-0.9972,0.0134,0.1069,0.0279,0.0275,-1.477,0.0509,-0.2664,-0.0082,-0.0089,0.0,-0.0001,7.9174,-0.0612,-1.0871,6.238,-0.0005,0.0008,-0.0068,,-0.0001,-0.3243,-0.0275,-0.0208,0.4679,,,15.532,162.3176,-829.6639,-1.9173,-0.0067,-0.4831,2.64,-0.0004,1.0684,2.2888,,0.9944
899,#899 Uncultured Singles in Your Area,2,2. there's a revolutionary culture in the nation's dairies,-0.0014,-0.6189,,-0.7875,-0.1079,,-3.8795,0.0014,,-9.0855,-15.7262,57.6584,-17.762,-9.4423,-20.7472,-17.0028,-10.7089,-9.7871,-10.3744,-4.1597,-9.0619,-7.7523,-5.3289,56.7232,-13.5397,31.5422,0.0003,-9.9364,-7.9022,-8.5727,-1.4369,,0.6469,,-0.8284,0.0487,-0.0388,,0.0017,,-1.9407,0.0573,0.1012,-0.0167,0.1341,-10.5367,0.1596,-1.0374,-0.0019,-0.1023,,,29.8997,-0.2051,-5.3169,13.7682,-0.0026,-0.0003,-0.0408,,,-1.2155,-0.1341,-0.1637,1.1637,,,-165.6302,468.9381,-3114.3644,-10.4347,-0.031,-2.4028,-154.7891,,1.2331,0.3897,,1.9492
899,#899 Uncultured Singles in Your Area,3,3. preservative-laden @@DEMONYMADJECTIVE@@ cheeses will be as edible when archaeologists dig them up next millennium,0.0017,0.1026,0.0033,0.7368,0.2173,,-2.2448,-0.0013,,-8.8816,496.0635,-10.0924,-21.5895,-6.2536,-5.1376,-26.9639,-8.6695,-7.5332,-12.9764,-20.608,-6.0715,-10.1588,-22.9365,-9.3828,-10.4391,-45.9352,-0.001,-1.9211,-5.7533,-10.0158,-11.638,,-0.1877,,0.4309,0.0011,-0.0007,0.0021,,,,-0.03,-0.1842,-0.077,0.0375,-9.2094,-0.028,0.4338,-0.1366,0.4456,0.0132,-0.0015,-12.7219,0.0766,-2.2561,-0.76,0.003,0.0017,0.0182,,0.0144,0.1121,-0.0375,0.0053,,-0.0648,,209.5376,-215.7475,3042.4724,-8.383,0.0168,-2.6593,292.4398,-0.0119,0.2869,-3.9416,-0.0039,
899,#899 Uncultured Singles in Your Area,4,"4. the new cheese tax is colloquially known as ""wheel welfare""",0.0019,1.6947,,0.0001,-0.417,0.0022,2.8371,-0.0021,,11.1965,920.2718,15.1624,18.8044,-6.23,22.7027,11.4393,12.8543,3.5767,9.3379,8.9479,11.9511,12.0359,5.4243,15.391,5.0666,37.7989,0.0856,11.5266,7.9157,5.1282,212.2502,,-0.002,0.0021,0.0134,0.0018,-0.0027,,-0.0008,,-0.0134,0.0004,-0.0006,0.2113,-0.0002,8.6151,-0.0055,0.0033,0.0239,-0.3694,0.0011,-0.0007,-0.069,0.0415,3.9129,-0.0331,-0.0001,-0.1012,-0.0015,,-0.0348,0.0003,0.0002,0.7071,-0.0092,0.008,,1403.1015,709.6849,3244.7725,11.7258,-0.0002,2.8387,840.7655,0.0002,0.4955,0.96,,
